"","Country.","Sex","Field","Level.of.education","Year.","Value"
"13119","India","Women","Education","2-year college",2012,NA
"13120","India","Men","Education","2-year college",2012,NA
"13121","India","Women","Education","Bachelor's",2012,NA
"13122","India","Men","Education","Bachelor's",2012,NA
"13123","India","Women","Education","Master's",2012,NA
"13124","India","Men","Education","Master's",2012,NA
"13125","India","Women","Education","Doctoral",2012,NA
"13126","India","Men","Education","Doctoral",2012,NA
"13127","India","Women","Education","Total tertiary",2012,NA
"13128","India","Men","Education","Total tertiary",2012,NA
"13129","India","Women","Humanities and arts","2-year college",2012,NA
"13130","India","Men","Humanities and arts","2-year college",2012,NA
"13131","India","Women","Humanities and arts","Bachelor's",2012,NA
"13132","India","Men","Humanities and arts","Bachelor's",2012,NA
"13133","India","Women","Humanities and arts","Master's",2012,NA
"13134","India","Men","Humanities and arts","Master's",2012,NA
"13135","India","Women","Humanities and arts","Doctoral",2012,NA
"13136","India","Men","Humanities and arts","Doctoral",2012,NA
"13137","India","Women","Humanities and arts","Total tertiary",2012,NA
"13138","India","Men","Humanities and arts","Total tertiary",2012,NA
"13139","India","Women","Social sciences, business and law","2-year college",2012,NA
"13140","India","Men","Social sciences, business and law","2-year college",2012,NA
"13141","India","Women","Social sciences, business and law","Bachelor's",2012,NA
"13142","India","Men","Social sciences, business and law","Bachelor's",2012,NA
"13143","India","Women","Social sciences, business and law","Master's",2012,NA
"13144","India","Men","Social sciences, business and law","Master's",2012,NA
"13145","India","Women","Social sciences, business and law","Doctoral",2012,NA
"13146","India","Men","Social sciences, business and law","Doctoral",2012,NA
"13147","India","Women","Social sciences, business and law","Total tertiary",2012,NA
"13148","India","Men","Social sciences, business and law","Total tertiary",2012,NA
"13149","India","Women","Science, mathematics and computing","2-year college",2012,NA
"13150","India","Men","Science, mathematics and computing","2-year college",2012,NA
"13151","India","Women","Science, mathematics and computing","Bachelor's",2012,NA
"13152","India","Men","Science, mathematics and computing","Bachelor's",2012,NA
"13153","India","Women","Science, mathematics and computing","Master's",2012,NA
"13154","India","Men","Science, mathematics and computing","Master's",2012,NA
"13155","India","Women","Science, mathematics and computing","Doctoral",2012,NA
"13156","India","Men","Science, mathematics and computing","Doctoral",2012,NA
"13157","India","Women","Science, mathematics and computing","Total tertiary",2012,NA
"13158","India","Men","Science, mathematics and computing","Total tertiary",2012,NA
"13159","India","Women","Engineering, manufacturing and construction","2-year college",2012,NA
"13160","India","Men","Engineering, manufacturing and construction","2-year college",2012,NA
"13161","India","Women","Engineering, manufacturing and construction","Bachelor's",2012,NA
"13162","India","Men","Engineering, manufacturing and construction","Bachelor's",2012,NA
"13163","India","Women","Engineering, manufacturing and construction","Master's",2012,NA
"13164","India","Men","Engineering, manufacturing and construction","Master's",2012,NA
"13165","India","Women","Engineering, manufacturing and construction","Doctoral",2012,NA
"13166","India","Men","Engineering, manufacturing and construction","Doctoral",2012,NA
"13167","India","Women","Engineering, manufacturing and construction","Total tertiary",2012,NA
"13168","India","Men","Engineering, manufacturing and construction","Total tertiary",2012,NA
"13169","India","Women","Agriculture and veterinary","2-year college",2012,NA
"13170","India","Men","Agriculture and veterinary","2-year college",2012,NA
"13171","India","Women","Agriculture and veterinary","Bachelor's",2012,NA
"13172","India","Men","Agriculture and veterinary","Bachelor's",2012,NA
"13173","India","Women","Agriculture and veterinary","Master's",2012,NA
"13174","India","Men","Agriculture and veterinary","Master's",2012,NA
"13175","India","Women","Agriculture and veterinary","Doctoral",2012,NA
"13176","India","Men","Agriculture and veterinary","Doctoral",2012,NA
"13177","India","Women","Agriculture and veterinary","Total tertiary",2012,NA
"13178","India","Men","Agriculture and veterinary","Total tertiary",2012,NA
"13179","India","Women","Health and Welfare","2-year college",2012,NA
"13180","India","Men","Health and Welfare","2-year college",2012,NA
"13181","India","Women","Health and Welfare","Bachelor's",2012,NA
"13182","India","Men","Health and Welfare","Bachelor's",2012,NA
"13183","India","Women","Health and Welfare","Master's",2012,NA
"13184","India","Men","Health and Welfare","Master's",2012,NA
"13185","India","Women","Health and Welfare","Doctoral",2012,NA
"13186","India","Men","Health and Welfare","Doctoral",2012,NA
"13187","India","Women","Health and Welfare","Total tertiary",2012,NA
"13188","India","Men","Health and Welfare","Total tertiary",2012,NA
"13189","India","Women","Services","2-year college",2012,NA
"13190","India","Men","Services","2-year college",2012,NA
"13191","India","Women","Services","Bachelor's",2012,NA
"13192","India","Men","Services","Bachelor's",2012,NA
"13193","India","Women","Services","Master's",2012,NA
"13194","India","Men","Services","Master's",2012,NA
"13195","India","Women","Services","Doctoral",2012,NA
"13196","India","Men","Services","Doctoral",2012,NA
"13197","India","Women","Services","Total tertiary",2012,NA
"13198","India","Men","Services","Total tertiary",2012,NA
"13199","Indonesia","Women","Education","2-year college",2012,NA
"13200","Indonesia","Men","Education","2-year college",2012,NA
"13201","Indonesia","Women","Education","Bachelor's",2012,NA
"13202","Indonesia","Men","Education","Bachelor's",2012,NA
"13203","Indonesia","Women","Education","Master's",2012,NA
"13204","Indonesia","Men","Education","Master's",2012,NA
"13205","Indonesia","Women","Education","Doctoral",2012,NA
"13206","Indonesia","Men","Education","Doctoral",2012,NA
"13207","Indonesia","Women","Education","Total tertiary",2012,NA
"13208","Indonesia","Men","Education","Total tertiary",2012,NA
"13209","Indonesia","Women","Humanities and arts","2-year college",2012,NA
"13210","Indonesia","Men","Humanities and arts","2-year college",2012,NA
"13211","Indonesia","Women","Humanities and arts","Bachelor's",2012,NA
"13212","Indonesia","Men","Humanities and arts","Bachelor's",2012,NA
"13213","Indonesia","Women","Humanities and arts","Master's",2012,NA
"13214","Indonesia","Men","Humanities and arts","Master's",2012,NA
"13215","Indonesia","Women","Humanities and arts","Doctoral",2012,NA
"13216","Indonesia","Men","Humanities and arts","Doctoral",2012,NA
"13217","Indonesia","Women","Humanities and arts","Total tertiary",2012,NA
"13218","Indonesia","Men","Humanities and arts","Total tertiary",2012,NA
"13219","Indonesia","Women","Social sciences, business and law","2-year college",2012,NA
"13220","Indonesia","Men","Social sciences, business and law","2-year college",2012,NA
"13221","Indonesia","Women","Social sciences, business and law","Bachelor's",2012,NA
"13222","Indonesia","Men","Social sciences, business and law","Bachelor's",2012,NA
"13223","Indonesia","Women","Social sciences, business and law","Master's",2012,NA
"13224","Indonesia","Men","Social sciences, business and law","Master's",2012,NA
"13225","Indonesia","Women","Social sciences, business and law","Doctoral",2012,NA
"13226","Indonesia","Men","Social sciences, business and law","Doctoral",2012,NA
"13227","Indonesia","Women","Social sciences, business and law","Total tertiary",2012,NA
"13228","Indonesia","Men","Social sciences, business and law","Total tertiary",2012,NA
"13229","Indonesia","Women","Science, mathematics and computing","2-year college",2012,NA
"13230","Indonesia","Men","Science, mathematics and computing","2-year college",2012,NA
"13231","Indonesia","Women","Science, mathematics and computing","Bachelor's",2012,NA
"13232","Indonesia","Men","Science, mathematics and computing","Bachelor's",2012,NA
"13233","Indonesia","Women","Science, mathematics and computing","Master's",2012,NA
"13234","Indonesia","Men","Science, mathematics and computing","Master's",2012,NA
"13235","Indonesia","Women","Science, mathematics and computing","Doctoral",2012,NA
"13236","Indonesia","Men","Science, mathematics and computing","Doctoral",2012,NA
"13237","Indonesia","Women","Science, mathematics and computing","Total tertiary",2012,NA
"13238","Indonesia","Men","Science, mathematics and computing","Total tertiary",2012,NA
"13239","Indonesia","Women","Engineering, manufacturing and construction","2-year college",2012,NA
"13240","Indonesia","Men","Engineering, manufacturing and construction","2-year college",2012,NA
"13241","Indonesia","Women","Engineering, manufacturing and construction","Bachelor's",2012,NA
"13242","Indonesia","Men","Engineering, manufacturing and construction","Bachelor's",2012,NA
"13243","Indonesia","Women","Engineering, manufacturing and construction","Master's",2012,NA
"13244","Indonesia","Men","Engineering, manufacturing and construction","Master's",2012,NA
"13245","Indonesia","Women","Engineering, manufacturing and construction","Doctoral",2012,NA
"13246","Indonesia","Men","Engineering, manufacturing and construction","Doctoral",2012,NA
"13247","Indonesia","Women","Engineering, manufacturing and construction","Total tertiary",2012,NA
"13248","Indonesia","Men","Engineering, manufacturing and construction","Total tertiary",2012,NA
"13249","Indonesia","Women","Agriculture and veterinary","2-year college",2012,NA
"13250","Indonesia","Men","Agriculture and veterinary","2-year college",2012,NA
"13251","Indonesia","Women","Agriculture and veterinary","Bachelor's",2012,NA
"13252","Indonesia","Men","Agriculture and veterinary","Bachelor's",2012,NA
"13253","Indonesia","Women","Agriculture and veterinary","Master's",2012,NA
"13254","Indonesia","Men","Agriculture and veterinary","Master's",2012,NA
"13255","Indonesia","Women","Agriculture and veterinary","Doctoral",2012,NA
"13256","Indonesia","Men","Agriculture and veterinary","Doctoral",2012,NA
"13257","Indonesia","Women","Agriculture and veterinary","Total tertiary",2012,NA
"13258","Indonesia","Men","Agriculture and veterinary","Total tertiary",2012,NA
"13259","Indonesia","Women","Health and Welfare","2-year college",2012,NA
"13260","Indonesia","Men","Health and Welfare","2-year college",2012,NA
"13261","Indonesia","Women","Health and Welfare","Bachelor's",2012,NA
"13262","Indonesia","Men","Health and Welfare","Bachelor's",2012,NA
"13263","Indonesia","Women","Health and Welfare","Master's",2012,NA
"13264","Indonesia","Men","Health and Welfare","Master's",2012,NA
"13265","Indonesia","Women","Health and Welfare","Doctoral",2012,NA
"13266","Indonesia","Men","Health and Welfare","Doctoral",2012,NA
"13267","Indonesia","Women","Health and Welfare","Total tertiary",2012,NA
"13268","Indonesia","Men","Health and Welfare","Total tertiary",2012,NA
"13269","Indonesia","Women","Services","2-year college",2012,NA
"13270","Indonesia","Men","Services","2-year college",2012,NA
"13271","Indonesia","Women","Services","Bachelor's",2012,NA
"13272","Indonesia","Men","Services","Bachelor's",2012,NA
"13273","Indonesia","Women","Services","Master's",2012,NA
"13274","Indonesia","Men","Services","Master's",2012,NA
"13275","Indonesia","Women","Services","Doctoral",2012,NA
"13276","Indonesia","Men","Services","Doctoral",2012,NA
"13277","Indonesia","Women","Services","Total tertiary",2012,NA
"13278","Indonesia","Men","Services","Total tertiary",2012,NA
"13279","Israel","Women","Education","2-year college",2012,NA
"13280","Israel","Men","Education","2-year college",2012,NA
"13281","Israel","Women","Education","Bachelor's",2012,81.5
"13282","Israel","Men","Education","Bachelor's",2012,18.5
"13283","Israel","Women","Education","Master's",2012,84
"13284","Israel","Men","Education","Master's",2012,16
"13285","Israel","Women","Education","Doctoral",2012,74.4
"13286","Israel","Men","Education","Doctoral",2012,25.6
"13287","Israel","Women","Education","Total tertiary",2012,NA
"13288","Israel","Men","Education","Total tertiary",2012,NA
"13289","Israel","Women","Humanities and arts","2-year college",2012,NA
"13290","Israel","Men","Humanities and arts","2-year college",2012,NA
